TXN_DATE_TIME,TRANSACTION_ID,CUSTOMER_ID,POLICY_EFF_DT,LOSS_DT,DUREE_CONTRAT_MOIS,REPORT_DT,INSURANCE_TYPE,PREMIUM_AMOUNT,CLAIM_AMOUNT,CUSTOMER_NAME,STATE,POSTAL_CODE,MARITAL_STATUS,MAITAL_STATUS_NUM,AGE,TENURE,PRIME_CUMULEE,MARGE_CONTRAT_A_DATE,EMPLOYMENT_STATUS,ETAT_EMPLOYEE,NO_OF_FAMILY_MEMBERS,RISK_SEGMENTATION,HOUSE_TYPE,SOCIAL_CLASS,CUSTOMER_EDUCATION_LEVEL,CLAIM_STATUS,INCIDENT_SEVERITY,AUTHORITY_CONTACTED,ANY_INJURY,POLICE_REPORT_AVAILABLE,INCIDENT_STATE,INCIDENT_CITY,INCIDENT_HOUR_OF_THE_DAY,AGENT_ID,VENDOR_ID,DATE_OF_JOINING
2021-05-11,TXN00008670,A00001245,2011-11-23,2021-05-07,113,2021-05-08,Mobile,7.32,500,Jeanette Gilliland,CO,80005,N,0,52,113,12769,12269,Y,1,4,M,Mortgage,MI,College,A,Minor Loss,Police,1,1,VT,Manchester,13,AGENT00009,VNDR00451,2009-12-24
2021-05-11,TXN00008671,A00006937,2016-01-11,2021-05-08,63,2021-05-08,Life,73.51,49000,Frances Clark,OK,73020,Y,1,31,16,1008,-47992,Y,1,6,M,Mortgage,MI,Bachelor,A,Major Loss,Ambulance,1,1,FL,Beverly Hills,11,AGENT01161,VNDR00451,2012-10-12
2021-05-11,TXN00008672,A00004538,2011-02-23,2021-04-28,122,2021-05-03,Motor,138.68,2000,Margaret Breeden,CT,6042,Y,1,32,26,3172,1172,Y,1,7,H,Rent,MI,College,A,Total Loss,Ambulance,0,1,CO,Arvada,7,AGENT00800,VNDR00082,2003-11-29
2021-05-11,TXN00008673,A00002173,2010-07-20,2021-05-06,129,2021-05-07,Life,96.75,33000,Michael Mustard,MA,2081,N,0,53,15,1935,-31065,Y,1,6,M,Rent,MI,Bachelor,A,Minor Loss,Ambulance,1,1,CA,Castro Valley,7,AGENT00163,VNDR00451,2009-05-06
2021-05-11,TXN00008675,A00002526,2018-08-28,2021-04-24,31,2021-04-29,Life,72.48,46000,Laura Stiles,GA,31419,Y,1,35,106,3286,-42714,N,0,6,L,Mortgage,MI,PhD,A,Total Loss,Police,0,1,CT,Manchester,20,AGENT01142,VNDR00406,2006-06-02
2021-05-11,TXN00008676,A00009479,2016-08-21,2021-04-21,56,2021-04-26,Property,97.2,21000,Mary Young,GA,31322,Y,1,53,87,4872,-16128,Y,1,5,M,Own,LI,Bachelor,A,Minor Loss,Police,0,1,KY,Louisville,12,AGENT00184,VNDR00186,2008-05-24
2021-05-11,TXN00008677,A00005693,2012-04-16,2021-04-22,108,2021-04-27,Motor,116.37,1000,Dean Ledet,AK,99502,Y,1,39,112,12096,11096,Y,1,4,L,Mortgage,MI,Bachelor,A,Total Loss,Police,0,0,GA,Savannah,1,AGENT00062,VNDR00451,2012-08-24
2021-05-11,TXN00008678,A00008720,2019-01-13,2021-04-24,27,2021-04-29,Property,100.95,19000,Ernest Robert,CA,94043,Y,1,39,62,1674,-17326,Y,1,4,M,Own,MI,Masters,A,Major Loss,Police,1,1,VT,Morristown,6,AGENT00386,VNDR00451,2008-08-11
2021-05-11,TXN00008679,A00004743,2013-05-01,2021-05-09,96,2021-05-09,Health,131.19,9000,Isabel Smith,CT,6040,Y,1,52,104,9984,984,Y,1,7,L,Rent,LI,Masters,A,Major Loss,Police,0,0,CT,Manchester,23,AGENT00550,VNDR00548,1998-10-05
2021-05-11,TXN00008680,A00002991,2013-04-09,2021-05-10,97,2021-05-10,Life,81.48,43000,James Leddy,AL,36116,N,0,60,62,6014,-36986,Y,1,6,L,Rent,HI,High School,A,Total Loss,Ambulance,0,1,CA,Escondido,14,AGENT00734,VNDR00474,2006-10-29
2021-05-11,TXN00008681,A00001582,2014-02-18,2021-05-07,86,2021-05-08,Health,113.35,15000,Sidney Perez,CA,95014,Y,1,39,64,5504,-9496,Y,1,6,L,Mortgage,LI,Masters,A,Total Loss,Ambulance,0,0,OK,Norman,1,AGENT00427,VNDR00163,2001-01-10
2021-05-11,TXN00008682,A00001979,2014-11-09,2021-05-01,77,2021-05-04,Travel,78.72,5000,Charles Campbell,DC,20007,Y,1,38,31,2387,-2613,Y,1,6,L,Rent,MI,High School,A,Total Loss,Ambulance,1,1,FL,Panama City Beach,13,AGENT00878,VNDR00415,2012-08-30
2021-05-11,TXN00008683,A00006346,2018-02-12,2021-04-27,38,2021-05-02,Life,93.76,19000,Blanche Etkin,KY,40217,Y,1,47,31,1178,-17822,Y,1,4,M,Mortgage,HI,Bachelor,A,Minor Loss,Police,0,1,GA,Savannah,6,AGENT01045,VNDR00203,1992-01-11
2021-05-12,TXN00008684,A00007401,2010-12-16,2021-05-08,124,2021-05-09,Life,82.41,18000,Ellen Laderman,AR,72701,Y,1,28,29,3596,-14404,Y,1,7,L,Rent,LI,Bachelor,A,Total Loss,Police,1,0,AR,Fayetteville,22,AGENT00512,VNDR00451,2012-04-20
2021-05-12,TXN00008685,A00001853,2014-02-04,2021-05-11,87,2021-05-11,Life,76.24,99000,Virginia Hayes,DC,20019,Y,1,44,49,4263,-94737,Y,1,6,H,Mortgage,LI,Bachelor,A,Minor Loss,Ambulance,1,1,MD,Annapolis,2,AGENT00004,VNDR00511,2004-09-23
2021-05-12,TXN00008686,A00005371,2018-07-02,2021-05-11,34,2021-05-11,Property,110.32,29000,William Kidd,CA,95404,N,0,62,54,1836,-27164,Y,1,7,M,Rent,LI,Bachelor,A,Major Loss,Ambulance,1,0,OK,Moore,5,AGENT01157,VNDR00451,1998-07-27
2021-05-12,TXN00008687,A00005354,2016-09-01,2021-05-09,56,2021-05-09,Property,120.22,23000,Russell West,CT,6040,Y,1,63,101,5656,-17344,Y,1,3,L,Mortgage,HI,Bachelor,A,Total Loss,Police,1,1,AK,Anchorage,9,AGENT00501,VNDR00451,1998-02-10
2021-05-12,TXN00008688,A00004289,2012-05-27,2021-05-09,107,2021-05-09,Life,92.0,44000,Bradley Beiler,OK,73034,Y,1,47,26,2782,-41218,Y,1,6,H,Own,LI,Bachelor,A,Major Loss,Ambulance,0,1,FL,Lynn Haven,9,AGENT00594,VNDR00451,2003-09-15
2021-05-12,TXN00008689,A00004674,2014-09-10,2021-05-05,79,2021-05-07,Mobile,9.66,400,Inez Richardson,AL,36116,Y,1,36,111,8769,8369,Y,1,5,M,Own,MI,Bachelor,A,Major Loss,Ambulance,1,1,CT,Manchester,0,AGENT00573,VNDR00451,2013-04-17
2021-05-12,TXN00008690,A00001316,2019-12-14,2021-05-01,16,2021-05-06,Motor,125.25,10000,Kathleen Maroun,AZ,85302,Y,1,47,51,816,-9184,Y,1,5,M,Mortgage,LI,Bachelor,A,Total Loss,Police,0,1,MD,Annapolis,14,AGENT00182,VNDR00167,1993-05-06
2021-05-12,TXN00008691,A00002175,2011-07-31,2021-05-07,117,2021-05-08,Travel,57.95,3000,James Thompson,VT,5101,Y,1,35,15,1755,-1245,Y,1,4,H,Own,LI,College,A,Minor Loss,Other,1,1,CA,Fremont,8,AGENT01180,VNDR00125,1993-09-23
2021-05-12,TXN00008693,A00007515,2017-04-11,2021-04-23,48,2021-04-28,Life,87.34,87000,Marie Bryant,TN,37207,Y,1,32,29,1392,-85608,Y,1,7,H,Mortgage,LI,High School,A,Major Loss,Ambulance,1,0,AK,Anchorage,6,AGENT00143,VNDR00361,2012-07-07
2021-05-12,TXN00008694,A00005694,2012-06-19,2021-05-07,106,2021-05-08,Motor,89.13,10000,Kevin Jackson,TN,37209,N,0,50,95,10070,70,Y,1,4,M,Mortgage,MI,Masters,A,Major Loss,Ambulance,0,0,OK,Oklahoma City,14,AGENT01119,VNDR00389,2007-09-20
2021-05-12,TXN00008695,A00003177,2018-02-20,2021-05-07,38,2021-05-08,Life,96.39,19000,Carol Desrochers,CA,94578,Y,1,59,55,2090,-16910,Y,1,7,L,Own,HI,High School,A,Major Loss,Ambulance,1,0,CA,Newark,9,AGENT00064,VNDR00583,2003-05-29
2021-05-12,TXN00008696,A00008464,2011-09-13,2021-05-06,115,2021-05-08,Motor,91.73,4000,Robert Sledge,CA,94578,Y,1,52,75,8625,4625,Y,1,3,L,Own,MI,Bachelor,A,Total Loss,Ambulance,0,0,CT,Manchester,20,AGENT00414,VNDR00083,2016-06-17
2021-05-12,TXN00008697,A00008046,2017-09-27,2021-04-22,42,2021-04-27,Mobile,9.03,600,Edward New,KY,40203,Y,1,54,41,1722,1122,Y,1,3,M,Rent,MI,Bachelor,A,Minor Loss,Ambulance,1,1,CA,Alameda,5,AGENT00576,VNDR00451,2001-08-23
2021-05-12,TXN00008698,A00007717,2010-09-24,2021-04-22,126,2021-04-27,Mobile,8.01,200,Gail Grant,FL,32401,N,0,41,64,8064,7864,Y,1,2,M,Own,HI,High School,A,Minor Loss,Ambulance,0,0,AZ,Glendale,7,AGENT00864,VNDR00296,1996-05-01
2021-05-12,TXN00008699,A00005676,2014-05-15,2021-05-06,83,2021-05-08,Property,103.25,40000,Nancy Hirsch,OK,73129,Y,1,31,112,9296,-30704,Y,1,2,L,Rent,MI,Bachelor,A,Total Loss,Ambulance,0,1,AK,Anchorage,22,AGENT00741,VNDR00509,1994-08-04
2021-05-12,TXN00008700,A00001004,2014-04-21,2021-04-24,84,2021-04-29,Life,74.57,30000,Darrel Stevens,MA,2139,N,0,26,69,5796,-24204,Y,1,6,M,Mortgage,HI,Bachelor,A,Minor Loss,Police,1,1,TN,Nashville,19,AGENT00475,VNDR00314,2006-04-08
2021-05-12,TXN00008701,A00005074,2014-05-06,2021-05-07,84,2021-05-08,Property,140.21,19000,Jason Green,FL,32404,Y,1,45,100,8400,-10600,Y,1,5,L,Rent,HI,Bachelor,A,Major Loss,Police,1,1,CA,Pleasanton,21,AGENT00207,VNDR00092,2004-11-25
2021-05-12,TXN00008702,A00001737,2011-01-15,2021-05-07,123,2021-05-08,Health,179.32,17000,Bobbie Butler,TN,37211,Y,1,50,47,5781,-11219,Y,1,2,L,Mortgage,MI,Masters,A,Minor Loss,Ambulance,1,1,DC,Washington,22,AGENT00777,VNDR00451,2013-05-07
2021-05-12,TXN00008703,A00005124,2010-07-25,2021-04-27,129,2021-05-02,Property,144.47,32000,Diane Blake,GA,31415,N,0,32,8,1032,-30968,Y,1,2,L,Own,MI,High School,A,Total Loss,Ambulance,1,1,KY,Lyndon,12,AGENT01022,VNDR00125,1996-06-22
2021-05-12,TXN00008704,A00000220,2018-07-25,2021-05-01,33,2021-05-06,Health,123.85,13000,Robin Lund,AL,36117,N,0,47,103,3399,-9601,Y,1,7,L,Rent,HI,College,A,Total Loss,Police,0,1,MA,Athol,0,AGENT00363,VNDR00176,2016-08-04
2021-05-12,TXN00008705,A00000063,2015-03-17,2021-04-28,73,2021-05-03,Property,149.6,24000,Wanda Warren,AK,99508,N,0,31,54,3942,-20058,Y,1,4,L,Mortgage,MI,MD,A,Major Loss,Police,1,1,OK,Oklahoma City,16,AGENT01000,VNDR00004,1995-04-03
2021-05-13,TXN00008706,A00006210,2013-08-16,2021-05-08,92,2021-05-09,Life,56.49,78000,Jaime Lynn,TN,37013,Y,1,49,46,4232,-73768,Y,1,5,L,Own,LI,Bachelor,A,Total Loss,Ambulance,1,1,DC,Washington,1,AGENT00851,VNDR00491,2013-01-07
2021-05-13,TXN00008707,A00003052,2017-11-02,2021-05-10,42,2021-05-10,Mobile,9.12,300,Winston Neely,KY,40208,Y,1,27,80,3360,3060,Y,1,4,M,Mortgage,MI,Bachelor,A,Minor Loss,Police,1,1,MA,Pittsfield,18,AGENT00408,VNDR00417,1997-03-12
2021-05-13,TXN00008708,A00004114,2017-09-10,2021-05-08,43,2021-05-09,Life,74.78,62000,Theodore Mccall,AZ,85301,Y,1,55,15,645,-61355,Y,1,4,H,Own,HI,PhD,A,Minor Loss,Police,1,1,DC,Washington,3,AGENT00281,VNDR00373,2009-06-05
2021-05-13,TXN00008710,A00000861,2012-04-19,2021-05-08,108,2021-05-09,Property,119.24,33000,Patricia Yoon,CA,95605,Y,1,31,23,2484,-30516,Y,1,2,L,Rent,LI,Bachelor,A,Total Loss,Ambulance,1,1,TN,Brentwood,14,AGENT01078,VNDR00524,2003-08-26
2021-05-13,TXN00008711,A00007309,2018-07-02,2021-04-30,33,2021-05-05,Mobile,9.82,500,John Camel,CA,94619,N,0,62,102,3366,2866,Y,1,4,L,Own,LI,High School,A,Major Loss,Police,1,0,AK,Anchorage,19,AGENT00400,VNDR00513,2000-02-16
2021-05-13,TXN00008712,A00009220,2011-11-05,2021-05-06,114,2021-05-08,Property,126.54,31000,Aurea Palmer,AL,36104,N,0,27,41,4674,-26326,Y,1,7,M,Rent,HI,Bachelor,A,Major Loss,Ambulance,1,0,CO,Arvada,17,AGENT00402,VNDR00451,2009-08-01
2021-05-13,TXN00008713,A00004716,2010-07-26,2021-05-12,129,2021-05-12,Mobile,9.34,700,Helen Box,GA,31322,Y,1,38,62,7998,7298,N,0,2,M,Own,HI,High School,A,Major Loss,Police,0,1,TN,Nashville,21,AGENT00242,VNDR00451,2017-09-04
2021-05-13,TXN00008714,A00000824,2019-07-09,2021-04-26,21,2021-05-01,Property,147.54,24000,Lloyd Green,OK,73013,Y,1,38,48,1008,-22992,Y,1,2,L,Own,MI,MD,A,Major Loss,Police,0,1,KY,Louisville,9,AGENT00128,VNDR00234,1998-01-03
2021-05-13,TXN00008715,A00008893,2012-05-19,2021-04-24,107,2021-04-29,Health,176.23,15000,Tawana Roberts,VT,5033,N,0,33,15,1605,-13395,Y,1,3,M,Own,LI,Bachelor,A,Total Loss,Ambulance,1,1,CT,Manchester,2,AGENT01059,VNDR00474,2005-03-17
2021-05-13,TXN00008716,A00005980,2014-04-15,2021-04-23,84,2021-04-28,Mobile,8.02,700,Amanda Grubbs,AZ,85303,N,0,41,32,2688,1988,Y,1,5,L,Own,MI,Bachelor,A,Major Loss,Police,1,1,MD,Annapolis,5,AGENT00267,VNDR00546,1999-10-09
2021-05-13,TXN00008717,A00007017,2012-09-27,2021-05-10,103,2021-05-10,Motor,102.17,1000,Leah Lewis,TN,37207,Y,1,44,71,7313,6313,Y,1,4,M,Mortgage,HI,Bachelor,A,Minor Loss,Ambulance,0,1,AZ,Mesa,4,AGENT00171,VNDR00451,2007-12-27
2021-05-13,TXN00008718,A00007219,2014-01-05,2021-04-24,87,2021-04-29,Property,105.23,16000,James Ford,VT,5743,Y,1,59,12,1044,-14956,Y,1,4,M,Own,MI,Bachelor,A,Major Loss,Other,0,0,CO,Arvada,7,AGENT00118,VNDR00451,2007-10-26
2021-05-13,TXN00008719,A00000777,2012-11-02,2021-04-28,101,2021-05-03,Life,52.84,45000,Guadalupe Bassani,AL,36104,Y,1,53,85,8585,-36415,Y,1,2,M,Mortgage,MI,Bachelor,A,Major Loss,Ambulance,1,1,TN,Nashville,20,AGENT00146,VNDR00451,2009-06-14
2021-05-13,TXN00008720,A00003400,2015-08-01,2021-05-09,69,2021-05-10,Motor,103.78,2000,Gabriela Johnson,TN,37221,Y,1,36,55,3795,1795,Y,1,6,L,Own,LI,College,A,Major Loss,Police,0,1,MA,Watertown,15,AGENT00723,VNDR00101,1992-10-25
2021-05-13,TXN00008721,A00009171,2011-04-06,2021-04-26,120,2021-05-01,Motor,101.08,3000,Troy Fuller,CO,80002,N,0,30,88,10560,7560,N,0,7,H,Own,MI,High School,A,Minor Loss,Police,1,0,AZ,Glendale,5,AGENT00757,VNDR00489,2004-05-11
2021-05-13,TXN00008722,A00006203,2013-09-18,2021-05-06,91,2021-05-08,Health,110.72,11000,Keith Burke,FL,32405,Y,1,43,25,2275,-8725,Y,1,6,M,Mortgage,LI,Bachelor,A,Major Loss,Ambulance,1,1,AK,Anchorage,2,AGENT00767,VNDR00451,1995-12-13
2021-05-13,TXN00008723,A00004055,2015-05-11,2021-05-07,71,2021-05-09,Life,78.92,57000,Claudette Ballentine,OK,73106,Y,1,28,13,923,-56077,Y,1,5,L,Own,HI,Bachelor,A,Minor Loss,Ambulance,1,1,CA,Dublin,23,AGENT01090,VNDR00034,1999-10-21
2021-05-13,TXN00008724,A00000553,2012-08-08,2021-05-10,105,2021-05-10,Mobile,6.08,500,Margaret Williams,MA,2169,Y,1,56,10,1050,550,Y,1,3,M,Rent,LI,Bachelor,A,Major Loss,Ambulance,1,1,OK,Oklahoma City,1,AGENT00378,VNDR00451,2016-11-23
2021-05-13,TXN00008725,A00007423,2012-08-07,2021-05-11,105,2021-05-11,Life,86.7,40000,Charles Oge,OK,73139,Y,1,62,101,10605,-29395,Y,1,2,M,Mortgage,LI,Bachelor,A,Major Loss,Ambulance,1,1,CA,Orange,11,AGENT00537,VNDR00451,2011-02-06
2021-05-13,TXN00008726,A00003829,2013-12-24,2021-04-30,88,2021-05-05,Health,194.9,5000,Donald Keller,FL,33614,Y,1,26,42,3696,-1304,Y,1,5,M,Rent,LI,Bachelor,A,Total Loss,Ambulance,1,0,MA,Easton,7,AGENT00206,VNDR00500,2006-03-13
2021-05-13,TXN00008727,A00004908,2014-05-11,2021-04-26,83,2021-05-01,Travel,56.95,2000,Yvonne Mott,AR,72701,Y,1,64,84,6972,4972,Y,1,5,H,Mortgage,HI,Bachelor,A,Minor Loss,Other,0,1,KY,Louisville,18,AGENT00004,VNDR00527,2004-09-23
2021-05-13,TXN00008728,A00002109,2011-10-13,2021-05-05,114,2021-05-08,Health,130.04,12000,Rodger Podbielski,FL,32408,N,0,56,63,7182,-4818,Y,1,2,M,Mortgage,MI,Bachelor,A,Total Loss,Police,0,0,CO,Arvada,17,AGENT00303,VNDR00451,2007-04-11
2021-05-13,TXN00008730,A00004053,2019-11-21,2021-05-12,17,2021-05-12,Mobile,11.36,700,Gladys Casey,TN,37217,Y,1,28,90,1530,830,N,0,4,M,Rent,HI,Bachelor,A,Major Loss,Ambulance,1,1,CA,Oakhurst,14,AGENT00188,VNDR00451,1997-01-21
2021-05-13,TXN00008731,A00000391,2018-02-24,2021-05-06,38,2021-05-08,Mobile,10.7,100,Laura Smith,TN,37218,Y,1,48,70,2660,2560,Y,1,3,L,Mortgage,MI,Bachelor,A,Minor Loss,Ambulance,1,1,MA,Agawam,7,AGENT00735,VNDR00451,2014-12-07
2021-05-13,TXN00008732,A00005385,2020-01-13,2021-05-06,15,2021-05-08,Life,53.88,74000,David Nelson,FL,32401,Y,1,50,116,1740,-72260,Y,1,5,M,Rent,MI,High School,A,Total Loss,Police,1,0,FL,Panama City,7,AGENT00646,VNDR00101,2000-07-19
2021-05-13,TXN00008733,A00002064,2011-06-23,2021-05-11,118,2021-05-11,Travel,68.46,2000,Sylvia Velez,AZ,85340,Y,1,30,69,8142,6142,Y,1,6,M,Mortgage,LI,High School,A,Total Loss,Police,1,0,GA,Savannah,11,AGENT00035,VNDR00451,1996-11-22
2021-05-13,TXN00008734,A00007945,2016-10-17,2021-05-07,54,2021-05-09,Health,137.88,19000,Timothy Broadfoot,FL,33579,Y,1,51,7,378,-18622,Y,1,4,L,Own,LI,High School,A,Total Loss,Police,1,0,CA,Madera,22,AGENT00769,VNDR00451,2004-05-28
2021-05-13,TXN00008735,A00001330,2013-12-27,2021-05-12,88,2021-05-12,Health,179.0,19000,Donovan Jackson,GA,31328,Y,1,55,65,5720,-13280,Y,1,4,M,Rent,HI,High School,A,Major Loss,Police,1,1,AL,Montgomery,3,AGENT00192,VNDR00451,2014-01-08
2021-05-13,TXN00008737,A00005643,2017-08-23,2021-04-27,44,2021-05-02,Life,98.08,23000,Tina Corliss,CA,94704,Y,1,53,21,924,-22076,Y,1,2,M,Mortgage,MI,Masters,A,Major Loss,Police,0,1,CO,Arvada,8,AGENT00348,VNDR00451,2012-06-04
2021-05-14,TXN00008738,A00005390,2015-02-11,2021-05-04,74,2021-05-07,Property,98.72,12000,Anna Griffin,MA,2492,N,0,54,109,8066,-3934,Y,1,7,L,Mortgage,LI,Bachelor,A,Minor Loss,Ambulance,0,1,KY,Louisville,16,AGENT00368,VNDR00451,1996-10-12
2021-05-14,TXN00008739,A00000107,2018-03-14,2021-05-12,37,2021-05-12,Life,57.18,90000,David Colon,GA,31419,Y,1,29,45,1665,-88335,Y,1,4,M,Rent,LI,Masters,A,Minor Loss,Other,0,0,OK,Oklahoma City,12,AGENT00975,VNDR00451,1991-12-10
2021-05-14,TXN00008740,A00001292,2012-04-01,2021-05-13,109,2021-05-13,Travel,64.09,4000,Glen Batton,OK,73129,N,0,32,31,3379,-621,Y,1,6,L,Rent,LI,Bachelor,A,Total Loss,Ambulance,1,1,AR,Fayetteville,8,AGENT00711,VNDR00306,2013-06-11
2021-05-14,TXN00008741,A00008581,2011-06-27,2021-04-24,117,2021-04-29,Travel,60.52,2000,Michael Mcgehee,AL,36116,Y,1,52,49,5733,3733,Y,1,2,M,Rent,MI,Bachelor,A,Total Loss,Police,1,0,AZ,Mesa,18,AGENT01127,VNDR00422,1999-06-02
2021-05-14,TXN00008742,A00001944,2012-04-04,2021-04-24,108,2021-04-29,Travel,57.52,1000,Jon Williams,FL,32466,Y,1,44,6,648,-352,Y,1,4,M,Rent,MI,Bachelor,A,Total Loss,Ambulance,1,1,MD,Glen Burnie,18,AGENT00931,VNDR00524,1997-01-07
2021-05-14,TXN00008743,A00004582,2016-02-08,2021-05-09,63,2021-05-10,Mobile,10.28,400,Willie Torres,CT,6042,Y,1,37,43,2709,2309,Y,1,3,L,Own,MI,Masters,A,Major Loss,Ambulance,0,1,TN,Nashville,0,AGENT00987,VNDR00451,1997-10-18
2021-05-14,TXN00008744,A00004158,2011-02-09,2021-04-26,122,2021-05-01,Mobile,6.1,700,Deborah Dewitt,CT,6040,Y,1,42,116,14152,13452,N,0,6,M,Mortgage,HI,Masters,A,Minor Loss,Police,1,0,CO,Arvada,10,AGENT00113,VNDR00344,2013-01-04
2021-05-14,TXN00008745,A00008858,2019-06-23,2021-05-09,22,2021-05-10,Motor,72.03,9000,Juan Theis,OK,73170,Y,1,31,7,154,-8846,Y,1,5,M,Mortgage,MI,Bachelor,A,Major Loss,Ambulance,0,1,FL,Panama City,21,AGENT00162,VNDR00004,1996-02-26
2021-05-14,TXN00008746,A00005740,2020-01-17,2021-05-07,15,2021-05-09,Life,89.49,18000,Paul Lee,OK,73122,N,0,40,63,945,-17055,Y,1,3,L,Rent,MI,Bachelor,A,Total Loss,Ambulance,0,1,TN,Nashville,23,AGENT00364,VNDR00326,2001-11-05
2021-05-14,TXN00008747,A00001813,2016-05-10,2021-05-04,59,2021-05-07,Mobile,6.74,700,Bobbie Charlton,CO,80005,Y,1,60,106,6254,5554,Y,1,2,L,Mortgage,MI,Masters,A,Total Loss,Ambulance,1,1,CA,Berkeley,22,AGENT00784,VNDR00395,1997-06-07
2021-05-14,TXN00008748,A00003102,2012-08-23,2021-05-02,104,2021-05-07,Health,197.47,7000,Michael Hager,AR,72704,Y,1,35,27,2808,-4192,Y,1,6,L,Own,MI,College,A,Total Loss,Police,1,0,CA,Cupertino,2,AGENT00137,VNDR00584,1998-05-20
2021-05-14,TXN00008749,A00006018,2019-08-30,2021-05-10,20,2021-05-11,Motor,87.48,3000,Rodney Frank,CA,92008,Y,1,61,82,1640,-1360,Y,1,5,L,Own,HI,Bachelor,A,Total Loss,Police,1,1,CT,Manchester,7,AGENT00681,VNDR00255,1993-02-23
2021-05-14,TXN00008750,A00005946,2013-09-28,2021-05-05,91,2021-05-08,Motor,77.94,4000,Mercedes Capehart,DC,20011,Y,1,61,19,1729,-2271,Y,1,7,M,Rent,MI,Masters,A,Total Loss,Ambulance,1,1,CO,Telluride,18,AGENT00328,VNDR00404,1996-12-27
2021-05-14,TXN00008751,A00008922,2016-02-02,2021-05-03,63,2021-05-08,Property,94.46,12000,Robert Dixon,MA,2745,N,0,28,66,4158,-7842,Y,1,5,L,Rent,LI,Bachelor,A,Major Loss,Ambulance,1,0,OK,Moore,15,AGENT00844,VNDR00451,1991-11-22
2021-05-14,TXN00008752,A00006708,2015-02-15,2021-04-25,74,2021-04-30,Health,149.11,12000,Heather Morris,GA,31401,Y,1,60,15,1110,-10890,Y,1,4,L,Rent,MI,Bachelor,A,Minor Loss,Ambulance,1,0,CA,Berkeley,13,AGENT00009,VNDR00451,2009-12-24
2021-05-14,TXN00008753,A00006194,2019-01-28,2021-05-05,27,2021-05-08,Health,142.57,6000,Amanda Koffman,AR,72704,N,0,58,83,2241,-3759,Y,1,5,L,Own,LI,MD,A,Total Loss,Ambulance,1,1,CO,Arvada,23,AGENT00821,VNDR00037,2012-08-22
2021-05-14,TXN00008754,A00005377,2017-08-08,2021-05-08,45,2021-05-10,Life,65.34,46000,Paul Barreto,MA,2035,Y,1,46,31,1395,-44605,Y,1,5,M,Own,HI,PhD,A,Total Loss,Other,1,0,AR,Fayetteville,5,AGENT00382,VNDR00383,1992-02-18
2021-05-14,TXN00008755,A00005954,2011-02-06,2021-04-28,122,2021-05-03,Mobile,10.56,300,Jerry Hunter,MA,1040,Y,1,49,56,6832,6532,Y,1,7,M,Mortgage,MI,Bachelor,A,Minor Loss,Ambulance,0,1,FL,Panama City,9,AGENT01166,VNDR00084,1990-12-04
2021-05-14,TXN00008756,A00002297,2016-09-19,2021-05-04,55,2021-05-07,Mobile,7.11,400,Jason Haffner,CO,80004,Y,1,57,73,4015,3615,Y,1,2,M,Mortgage,HI,PhD,A,Minor Loss,Ambulance,1,1,MA,New Bedford,23,AGENT00385,VNDR00451,2009-01-01
2021-05-14,TXN00008757,A00008875,2020-01-23,2021-05-04,15,2021-05-07,Property,128.73,22000,Terri Finnegan,GA,31404,Y,1,55,48,720,-21280,Y,1,5,L,Mortgage,MI,Bachelor,A,Total Loss,Ambulance,1,0,CT,Manchester,21,AGENT00601,VNDR00039,1994-10-04
2021-05-14,TXN00008758,A00002957,2016-12-19,2021-04-30,52,2021-05-05,Mobile,6.89,300,Peter Worthington,VT,5672,Y,1,44,69,3588,3288,Y,1,3,L,Rent,LI,Bachelor,A,Total Loss,Police,1,1,MD,Davidsonville,20,AGENT00188,VNDR00318,1997-01-21
2021-05-14,TXN00008759,A00000331,2018-03-28,2021-05-03,37,2021-05-08,Property,92.86,11000,Laurie Vinson,DC,20001,Y,1,27,94,3478,-7522,Y,1,6,M,Mortgage,MI,College,A,Minor Loss,Ambulance,1,0,CO,Arvada,8,AGENT00355,VNDR00054,2009-12-26
2021-05-14,TXN00008760,A00005315,2011-04-26,2021-05-05,120,2021-05-08,Health,197.76,3000,Jovita Richardson,AK,99501,Y,1,29,88,10560,7560,Y,1,7,H,Mortgage,MI,Masters,A,Minor Loss,Ambulance,1,0,MD,Severn,5,AGENT00404,VNDR00451,1998-08-10
2021-05-15,TXN00008761,A00003727,2013-01-24,2021-04-26,99,2021-05-01,Travel,59.37,1000,Kenneth Baker,AL,36117,Y,1,44,27,2673,1673,Y,1,3,H,Rent,LI,PhD,A,Total Loss,Ambulance,1,1,DC,Washington,12,AGENT00783,VNDR00229,2007-09-17
2021-05-15,TXN00008762,A00001627,2018-07-01,2021-05-13,34,2021-05-13,Mobile,9.12,300,Earl Badilla,FL,32413,N,0,26,27,918,618,Y,1,7,M,Mortgage,HI,Bachelor,A,Total Loss,Ambulance,1,1,KY,Louisville,9,AGENT00003,VNDR00493,2003-09-02
2021-05-15,TXN00008763,A00000515,2011-07-23,2021-05-14,117,2021-05-14,Property,103.01,39000,Regina Fitzpatrick,DC,20002,Y,1,52,81,9477,-29523,Y,1,5,H,Own,LI,Bachelor,A,Total Loss,Ambulance,1,0,MA,Brockton,9,AGENT00323,VNDR00307,2010-10-06
